idx,t_s,x_m,y_m,vel_mps,heading_x,heading_y,spreading,dose_alvo_kg_ha
2156,437.0982,109.3262,49.8134,6.7433,-1.000000,0.000000,1,75.000000
2157,437.2459,108.3262,49.8134,6.7701,-1.000000,0.000000,1,75.000000
2158,437.3931,107.3262,49.8134,6.7973,-1.000000,0.000000,1,75.000000
2159,437.5396,106.3262,49.8134,6.8248,-1.000000,0.000000,1,75.000000
2160,437.6855,105.3262,49.8134,6.8527,-1.000000,0.000000,1,75.000000
2161,437.8308,104.3262,49.8134,6.8809,-1.000000,0.000000,1,75.000000
2162,437.9756,103.3262,49.8134,6.9093,-1.000000,0.000000,1,75.000000
2163,438.1197,102.3262,49.8134,6.9379,-1.000000,0.000000,1,75.000000
2164,438.2633,101.3262,49.8134,6.9666,-1.000000,0.000000,1,75.000000
2165,438.4062,100.3262,49.8134,6.9953,-1.000000,0.000000,1,75.000000
2166,438.5491,99.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2167,438.6919,98.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2168,438.8348,97.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2169,438.9776,96.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2170,439.1205,95.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2171,439.2633,94.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2172,439.4062,93.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2173,439.5491,92.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2174,439.6919,91.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2175,439.8348,90.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2176,439.9776,89.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2177,440.1205,88.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2178,440.2633,87.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2179,440.4062,86.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2180,440.5491,85.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2181,440.6919,84.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2182,440.8348,83.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2183,440.9776,82.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2184,441.1205,81.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2185,441.2633,80.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2186,441.4062,79.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2187,441.5491,78.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2188,441.6919,77.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2189,441.8348,76.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2190,441.9776,75.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2191,442.1205,74.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2192,442.2633,73.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2193,442.4062,72.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2194,442.5491,71.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2195,442.6919,70.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2196,442.8348,69.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2197,442.9776,68.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2198,443.1205,67.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2199,443.2633,66.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2200,443.4062,65.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2201,443.5491,64.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2202,443.6919,63.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2203,443.8348,62.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2204,443.9776,61.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2205,444.1205,60.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2206,444.2633,59.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2207,444.4062,58.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2208,444.5491,57.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2209,444.6919,56.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2210,444.8348,55.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2211,444.9776,54.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2212,445.1205,53.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2213,445.2633,52.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2214,445.4062,51.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2215,445.5491,50.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2216,445.6919,49.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2217,445.8348,48.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2218,445.9776,47.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2219,446.1205,46.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2220,446.2633,45.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2221,446.4062,44.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2222,446.5491,43.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2223,446.6919,42.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2224,446.8348,41.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2225,446.9776,40.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2226,447.1205,39.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2227,447.2633,38.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2228,447.4062,37.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2229,447.5491,36.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2230,447.6919,35.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2231,447.8348,34.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2232,447.9776,33.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2233,448.1205,32.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2234,448.2633,31.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2235,448.4062,30.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2236,448.5491,29.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2237,448.6919,28.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2238,448.8348,27.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2239,448.9776,26.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2240,449.1205,25.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2241,449.2633,24.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2242,449.4062,23.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2243,449.5491,22.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2244,449.6919,21.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2245,449.8348,20.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2246,449.9776,19.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2247,450.1205,18.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2248,450.2633,17.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2249,450.4062,16.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2250,450.5491,15.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2251,450.6919,14.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2252,450.8348,13.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2253,450.9776,12.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2254,451.1205,11.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2255,451.2633,10.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2256,451.4062,9.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2257,451.5491,8.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2258,451.6919,7.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2259,451.8348,6.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2260,451.9776,5.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2261,452.1205,4.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2262,452.2633,3.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2263,452.4062,2.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2264,452.5491,1.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2265,452.6919,0.3262,49.8134,7.0000,-1.000000,0.000000,1,90.000000
2266,452.7397,-0.0079,49.8190,7.0000,-0.999442,0.033415,0,0.000000
2267,452.7874,-0.3417,49.8357,7.0000,-0.997767,0.066793,0,0.000000
2268,452.8352,-0.6748,49.8636,7.0000,-0.994978,0.100096,0,0.000000
2269,452.8829,-1.0067,49.9026,7.0000,-0.991077,0.133287,0,0.000000
2270,452.9306,-1.3371,49.9527,7.0000,-0.986070,0.166329,0,0.000000
2271,452.9784,-1.6657,50.0138,7.0000,-0.979962,0.199186,0,0.000000
2272,453.0261,-1.9920,50.0858,7.0000,-0.972759,0.231820,0,0.000000
2273,453.0739,-2.3158,50.1687,7.0000,-0.964469,0.264195,0,0.000000
2274,453.1216,-2.6366,50.2623,7.0000,-0.955102,0.296276,0,0.000000
2275,453.1694,-2.9540,50.3667,7.0000,-0.944669,0.328025,0,0.000000
2276,453.2172,-3.2679,50.4816,6.9819,-0.933181,0.359408,0,0.000000
2277,453.2653,-3.5777,50.6069,6.9547,-0.920650,0.390389,0,0.000000
2278,453.3135,-3.8831,50.7425,6.9253,-0.907091,0.420935,0,0.000000
2279,453.3620,-4.1839,50.8882,6.8938,-0.892519,0.451010,0,0.000000
2280,453.4107,-4.4796,51.0439,6.8603,-0.876950,0.480582,0,0.000000
2281,453.4597,-4.7700,51.2094,6.8247,-0.860402,0.509617,0,0.000000
2282,453.5090,-5.0546,51.3844,6.7872,-0.842892,0.538082,0,0.000000
2283,453.5585,-5.3333,51.5690,6.7477,-0.824442,0.565947,0,0.000000
2284,453.6083,-5.6056,51.7627,6.7064,-0.805070,0.593180,0,0.000000
2285,453.6585,-5.8713,51.9654,6.6632,-0.784799,0.619750,0,0.000000
2286,453.7090,-6.1301,52.1768,6.6182,-0.763652,0.645628,0,0.000000
2287,453.7598,-6.3816,52.3969,6.5715,-0.741652,0.670785,0,0.000000
2288,453.8111,-6.6257,52.6251,6.5232,-0.718824,0.695192,0,0.000000
2289,453.8627,-6.8620,52.8614,6.4733,-0.695192,0.718824,0,0.000000
2290,453.9147,-7.0903,53.1055,6.4218,-0.670785,0.741652,0,0.000000
2291,453.9672,-7.3103,53.3571,6.3688,-0.645628,0.763652,0,0.000000
2292,454.0201,-7.5218,53.6159,6.3144,-0.619750,0.784799,0,0.000000
2293,454.0736,-7.7245,53.8816,6.2586,-0.593180,0.805070,0,0.000000
2294,454.1274,-7.9182,54.1539,6.2015,-0.565947,0.824442,0,0.000000
2295,454.1818,-8.1027,54.4325,6.1432,-0.538082,0.842892,0,0.000000
2296,454.2368,-8.2778,54.7172,6.0837,-0.509617,0.860402,0,0.000000
2297,454.2923,-8.4433,55.0076,6.0231,-0.480582,0.876950,0,0.000000
2298,454.3483,-8.5990,55.3033,5.9615,-0.451010,0.892519,0,0.000000
2299,454.4050,-8.7447,55.6040,5.8989,-0.420935,0.907091,0,0.000000
2300,454.4623,-8.8803,55.9095,5.8354,-0.390389,0.920650,0,0.000000
2301,454.5202,-9.0056,56.2193,5.7710,-0.359408,0.933181,0,0.000000
2302,454.5787,-9.1205,56.5331,5.7059,-0.328025,0.944669,0,0.000000
2303,454.6380,-9.2248,56.8506,5.6401,-0.296276,0.955102,0,0.000000
2304,454.6980,-9.3185,57.1714,5.5737,-0.264195,0.964469,0,0.000000
2305,454.7587,-9.4014,57.4952,5.5067,-0.231820,0.972759,0,0.000000
2306,454.8201,-9.4734,57.8215,5.4393,-0.199186,0.979962,0,0.000000
2307,454.8823,-9.5345,58.1501,5.3714,-0.166329,0.986070,0,0.000000
2308,454.9453,-9.5846,58.4805,5.3032,-0.133287,0.991077,0,0.000000
2309,455.0092,-9.6236,58.8124,5.2348,-0.100096,0.994978,0,0.000000
2310,455.0739,-9.6515,59.1454,5.1661,-0.066793,0.997767,0,0.000000
2311,455.1394,-9.6682,59.4792,5.0974,-0.033415,0.999442,0,0.000000
2312,455.2059,-9.6738,59.8134,5.0286,-0.000000,1.000000,0,0.000000
2313,455.2733,-9.6682,60.1475,4.9598,0.033415,0.999442,0,0.000000
2314,455.3416,-9.6515,60.4813,4.8912,0.066793,0.997767,0,0.000000
2315,455.4109,-9.6236,60.8143,4.8227,0.100096,0.994978,0,0.000000
2316,455.4812,-9.5846,61.1462,4.7544,0.133287,0.991077,0,0.000000
2317,455.5525,-9.5345,61.4767,4.6865,0.166329,0.986070,0,0.000000
2318,455.6249,-9.4734,61.8052,4.6190,0.199186,0.979962,0,0.000000
2319,455.6983,-9.4014,62.1316,4.5520,0.231820,0.972759,0,0.000000
2320,455.7728,-9.3185,62.4553,4.4855,0.264195,0.964469,0,0.000000
2321,455.8484,-9.2248,62.7761,4.4196,0.296276,0.955102,0,0.000000
2322,455.9252,-9.1205,63.0936,4.3543,0.328025,0.944669,0,0.000000
2323,456.0031,-9.0056,63.4074,4.2899,0.359408,0.933181,0,0.000000
2324,456.0822,-8.8803,63.7173,4.2262,0.390389,0.920650,0,0.000000
2325,456.1625,-8.7447,64.0227,4.1634,0.420935,0.907091,0,0.000000
2326,456.2439,-8.5990,64.3235,4.1016,0.451010,0.892519,0,0.000000
2327,456.3266,-8.4433,64.6192,4.0408,0.480582,0.876950,0,0.000000
2328,456.4106,-8.2778,64.9095,3.9810,0.509617,0.860402,0,0.000000
2329,456.4958,-8.1027,65.1942,3.9224,0.538082,0.842892,0,0.000000
2330,456.5823,-7.9182,65.4728,3.8650,0.565947,0.824442,0,0.000000
2331,456.6700,-7.7245,65.7452,3.8089,0.593180,0.805070,0,0.000000
2332,456.7590,-7.5218,66.0109,3.7540,0.619750,0.784799,0,0.000000
2333,456.8494,-7.3103,66.2696,3.7006,0.645628,0.763652,0,0.000000
2334,456.9410,-7.0903,66.5212,3.6485,0.670785,0.741652,0,0.000000
2335,457.0338,-6.8620,66.7653,3.5980,0.695192,0.718824,0,0.000000
2336,457.1280,-6.6257,67.0016,3.5490,0.718824,0.695192,0,0.000000
2337,457.2235,-6.3816,67.2299,3.5016,0.741652,0.670785,0,0.000000
2338,457.3202,-6.1301,67.4499,3.4558,0.763652,0.645628,0,0.000000
2339,457.4181,-5.8713,67.6614,3.4117,0.784799,0.619750,0,0.000000
2340,457.5173,-5.6056,67.8641,3.3694,0.805070,0.593180,0,0.000000
2341,457.6177,-5.3333,68.0578,3.3288,0.824442,0.565947,0,0.000000
2342,457.7193,-5.0546,68.2423,3.2900,0.842892,0.538082,0,0.000000
2343,457.8220,-4.7700,68.4174,3.2531,0.860402,0.509617,0,0.000000
2344,457.9259,-4.4796,68.5829,3.2181,0.876950,0.480582,0,0.000000
2345,458.0308,-4.1839,68.7386,3.1850,0.892519,0.451010,0,0.000000
2346,458.1368,-3.8831,68.8843,3.1539,0.907091,0.420935,0,0.000000
2347,458.2438,-3.5777,69.0199,3.1247,0.920650,0.390389,0,0.000000
2348,458.3516,-3.2679,69.1452,3.0976,0.933181,0.359408,0,0.000000
2349,458.4604,-2.9540,69.2601,3.0725,0.944669,0.328025,0,0.000000
2350,458.5700,-2.6366,69.3644,3.0495,0.955102,0.296276,0,0.000000
2351,458.6804,-2.3158,69.4581,3.0286,0.964469,0.264195,0,0.000000
2352,458.7914,-1.9920,69.5410,3.0098,0.972759,0.231820,0,0.000000
2353,458.9031,-1.6657,69.6130,2.9932,0.979962,0.199186,0,0.000000
2354,459.0153,-1.3371,69.6741,2.9787,0.986070,0.166329,0,0.000000
2355,459.1279,-1.0067,69.7241,2.9663,0.991077,0.133287,0,0.000000
2356,459.2410,-0.6748,69.7631,2.9562,0.994978,0.100096,0,0.000000
2357,459.3544,-0.3417,69.7910,2.9482,0.997767,0.066793,0,0.000000
2358,459.4679,-0.0079,69.8078,2.9424,0.999442,0.033415,0,0.000000
2359,459.5817,0.3262,69.8134,2.9388,1.000000,0.000000,0,90.000000
2360,459.9218,0.0000,69.8134,2.9398,1.000000,0.000000,1,90.000000
2361,460.2623,1.0000,69.8134,2.9366,1.000000,0.000000,1,90.000000
2362,460.6033,2.0000,69.8134,2.9333,1.000000,0.000000,1,90.000000
2363,460.9446,3.0000,69.8134,2.9298,1.000000,0.000000,1,90.000000
2364,461.2863,4.0000,69.8134,2.9262,1.000000,0.000000,1,90.000000
2365,461.6285,5.0000,69.8134,2.9225,1.000000,0.000000,1,90.000000
2366,461.9711,6.0000,69.8134,2.9187,1.000000,0.000000,1,90.000000
2367,462.3142,7.0000,69.8134,2.9147,1.000000,0.000000,1,90.000000
2368,462.6578,8.0000,69.8134,2.9106,1.000000,0.000000,1,90.000000
2369,463.0018,9.0000,69.8134,2.9064,1.000000,0.000000,1,90.000000
2370,463.3464,10.0000,69.8134,2.9020,1.000000,0.000000,1,90.000000
2371,463.6915,11.0000,69.8134,2.8976,1.000000,0.000000,1,90.000000
2372,464.0372,12.0000,69.8134,2.8930,1.000000,0.000000,1,90.000000
2373,464.3834,13.0000,69.8134,2.8882,1.000000,0.000000,1,90.000000
2374,464.7303,14.0000,69.8134,2.8834,1.000000,0.000000,1,90.000000
2375,465.0777,15.0000,69.8134,2.8784,1.000000,0.000000,1,90.000000
2376,465.4257,16.0000,69.8134,2.8733,1.000000,0.000000,1,90.000000
2377,465.7744,17.0000,69.8134,2.8682,1.000000,0.000000,1,90.000000
2378,466.1237,18.0000,69.8134,2.8629,1.000000,0.000000,1,90.000000
2379,466.4736,19.0000,69.8134,2.8575,1.000000,0.000000,1,90.000000
2380,466.8243,20.0000,69.8134,2.8520,1.000000,0.000000,1,90.000000
2381,467.1756,21.0000,69.8134,2.8464,1.000000,0.000000,1,90.000000
2382,467.5276,22.0000,69.8134,2.8407,1.000000,0.000000,1,90.000000
2383,467.8803,23.0000,69.8134,2.8350,1.000000,0.000000,1,90.000000
2384,468.2338,24.0000,69.8134,2.8291,1.000000,0.000000,1,90.000000
2385,468.5880,25.0000,69.8134,2.8232,1.000000,0.000000,1,90.000000
2386,468.9430,26.0000,69.8134,2.8173,1.000000,0.000000,1,90.000000
2387,469.2987,27.0000,69.8134,2.8113,1.000000,0.000000,1,90.000000
2388,469.6551,28.0000,69.8134,2.8053,1.000000,0.000000,1,90.000000
2389,470.0124,29.0000,69.8134,2.7992,1.000000,0.000000,1,90.000000
2390,470.3704,30.0000,69.8134,2.7931,1.000000,0.000000,1,90.000000
2391,470.7292,31.0000,69.8134,2.7870,1.000000,0.000000,1,90.000000
2392,471.0888,32.0000,69.8134,2.7809,1.000000,0.000000,1,90.000000
2393,471.4492,33.0000,69.8134,2.7749,1.000000,0.000000,1,90.000000
2394,471.8103,34.0000,69.8134,2.7688,1.000000,0.000000,1,90.000000
2395,472.1723,35.0000,69.8134,2.7628,1.000000,0.000000,1,90.000000
2396,472.5350,36.0000,69.8134,2.7568,1.000000,0.000000,1,90.000000
2397,472.8985,37.0000,69.8134,2.7510,1.000000,0.000000,1,90.000000
2398,473.2628,38.0000,69.8134,2.7451,1.000000,0.000000,1,90.000000
2399,473.6279,39.0000,69.8134,2.7394,1.000000,0.000000,1,90.000000
2400,473.9936,40.0000,69.8134,2.7338,1.000000,0.000000,1,90.000000
2401,474.3602,41.0000,69.8134,2.7283,1.000000,0.000000,1,90.000000
2402,474.7274,42.0000,69.8134,2.7230,1.000000,0.000000,1,90.000000
2403,475.0954,43.0000,69.8134,2.7178,1.000000,0.000000,1,90.000000
2404,475.4640,44.0000,69.8134,2.7128,1.000000,0.000000,1,90.000000
2405,475.8333,45.0000,69.8134,2.7080,1.000000,0.000000,1,90.000000
2406,476.2032,46.0000,69.8134,2.7033,1.000000,0.000000,1,90.000000
2407,476.5737,47.0000,69.8134,2.6989,1.000000,0.000000,1,90.000000
2408,476.9448,48.0000,69.8134,2.6947,1.000000,0.000000,1,90.000000
2409,477.3164,49.0000,69.8134,2.6908,1.000000,0.000000,1,90.000000
2410,477.6886,50.0000,69.8134,2.6871,1.000000,0.000000,1,90.000000
2411,478.0612,51.0000,69.8134,2.6837,1.000000,0.000000,1,90.000000
2412,478.4343,52.0000,69.8134,2.6806,1.000000,0.000000,1,90.000000
2413,478.8077,53.0000,69.8134,2.6778,1.000000,0.000000,1,90.000000
2414,479.1815,54.0000,69.8134,2.6754,1.000000,0.000000,1,90.000000
2415,479.5555,55.0000,69.8134,2.6732,1.000000,0.000000,1,90.000000
2416,479.9299,56.0000,69.8134,2.6715,1.000000,0.000000,1,90.000000
2417,480.3044,57.0000,69.8134,2.6700,1.000000,0.000000,1,90.000000
2418,480.6791,58.0000,69.8134,2.6690,1.000000,0.000000,1,90.000000
2419,481.0538,59.0000,69.8134,2.6684,1.000000,0.000000,1,90.000000
2420,481.4286,60.0000,69.8134,2.6681,1.000000,0.000000,1,90.000000
2421,481.8034,61.0000,69.8134,2.6683,1.000000,0.000000,1,90.000000
2422,482.1781,62.0000,69.8134,2.6689,1.000000,0.000000,1,90.000000
2423,482.5526,63.0000,69.8134,2.6699,1.000000,0.000000,1,90.000000
2424,482.9270,64.0000,69.8134,2.6714,1.000000,0.000000,1,90.000000
2425,483.3010,65.0000,69.8134,2.6733,1.000000,0.000000,1,90.000000
2426,483.6748,66.0000,69.8134,2.6757,1.000000,0.000000,1,90.000000
2427,484.0481,67.0000,69.8134,2.6785,1.000000,0.000000,1,90.000000
2428,484.4210,68.0000,69.8134,2.6818,1.000000,0.000000,1,90.000000
2429,484.7934,69.0000,69.8134,2.6855,1.000000,0.000000,1,90.000000
2430,485.1652,70.0000,69.8134,2.6898,1.000000,0.000000,1,90.000000
2431,485.5363,71.0000,69.8134,2.6944,1.000000,0.000000,1,90.000000
2432,485.9067,72.0000,69.8134,2.6996,1.000000,0.000000,1,90.000000
2433,486.2764,73.0000,69.8134,2.7052,1.000000,0.000000,1,90.000000
2434,486.6452,74.0000,69.8134,2.7113,1.000000,0.000000,1,90.000000
2435,487.0131,75.0000,69.8134,2.7179,1.000000,0.000000,1,90.000000
2436,487.3801,76.0000,69.8134,2.7249,1.000000,0.000000,1,90.000000
2437,487.7461,77.0000,69.8134,2.7324,1.000000,0.000000,1,90.000000
2438,488.1110,78.0000,69.8134,2.7403,1.000000,0.000000,1,90.000000
2439,488.4748,79.0000,69.8134,2.7487,1.000000,0.000000,1,90.000000
2440,488.8375,80.0000,69.8134,2.7574,1.000000,0.000000,1,90.000000
2441,489.1989,81.0000,69.8134,2.7666,1.000000,0.000000,1,90.000000
2442,489.5591,82.0000,69.8134,2.7762,1.000000,0.000000,1,90.000000
2443,489.9180,83.0000,69.8134,2.7862,1.000000,0.000000,1,90.000000
2444,490.2756,84.0000,69.8134,2.7966,1.000000,0.000000,1,90.000000
2445,490.6318,85.0000,69.8134,2.8073,1.000000,0.000000,1,90.000000
2446,490.9867,86.0000,69.8134,2.8183,1.000000,0.000000,1,90.000000
2447,491.3401,87.0000,69.8134,2.8297,1.000000,0.000000,1,90.000000
2448,491.6920,88.0000,69.8134,2.8414,1.000000,0.000000,1,90.000000
2449,492.0425,89.0000,69.8134,2.8534,1.000000,0.000000,1,90.000000
2450,492.3914,90.0000,69.8134,2.8656,1.000000,0.000000,1,90.000000
2451,492.7389,91.0000,69.8134,2.8781,1.000000,0.000000,1,90.000000
2452,493.0848,92.0000,69.8134,2.8908,1.000000,0.000000,1,90.000000
2453,493.4292,93.0000,69.8134,2.9037,1.000000,0.000000,1,90.000000
2454,493.7720,94.0000,69.8134,2.9168,1.000000,0.000000,1,90.000000
2455,494.1133,95.0000,69.8134,2.9301,1.000000,0.000000,1,90.000000
2456,494.4530,96.0000,69.8134,2.9435,1.000000,0.000000,1,90.000000
2457,494.7912,97.0000,69.8134,2.9569,1.000000,0.000000,1,90.000000
2458,495.1279,98.0000,69.8134,2.9705,1.000000,0.000000,1,90.000000
2459,495.4630,99.0000,69.8134,2.9841,1.000000,0.000000,1,90.000000
2460,495.7966,100.0000,69.8134,2.9978,1.000000,0.000000,1,90.000000
2461,496.1286,101.0000,69.8134,3.0114,1.000000,0.000000,1,75.000000
2462,496.4592,102.0000,69.8134,3.0251,1.000000,0.000000,1,75.000000
2463,496.7883,103.0000,69.8134,3.0386,1.000000,0.000000,1,75.000000
2464,497.1159,104.0000,69.8134,3.0521,1.000000,0.000000,1,75.000000
2465,497.4421,105.0000,69.8134,3.0656,1.000000,0.000000,1,75.000000
2466,497.7669,106.0000,69.8134,3.0789,1.000000,0.000000,1,75.000000
2467,498.0903,107.0000,69.8134,3.0920,1.000000,0.000000,1,75.000000
2468,498.4124,108.0000,69.8134,3.1050,1.000000,0.000000,1,75.000000
2469,498.7331,109.0000,69.8134,3.1178,1.000000,0.000000,1,75.000000
2470,499.0526,110.0000,69.8134,3.1303,1.000000,0.000000,1,75.000000
2471,499.3708,111.0000,69.8134,3.1427,1.000000,0.000000,1,75.000000
2472,499.6878,112.0000,69.8134,3.1547,1.000000,0.000000,1,75.000000
2473,500.0036,113.0000,69.8134,3.1665,1.000000,0.000000,1,75.000000
2474,500.3183,114.0000,69.8134,3.1780,1.000000,0.000000,1,75.000000
2475,500.6318,115.0000,69.8134,3.1892,1.000000,0.000000,1,75.000000
2476,500.9443,116.0000,69.8134,3.2000,1.000000,0.000000,1,75.000000
2477,501.2558,117.0000,69.8134,3.2105,1.000000,0.000000,1,75.000000
2478,501.5663,118.0000,69.8134,3.2206,1.000000,0.000000,1,75.000000
2479,501.8759,119.0000,69.8134,3.2303,1.000000,0.000000,1,75.000000
2480,502.1846,120.0000,69.8134,3.2396,1.000000,0.000000,1,75.000000
2481,502.4924,121.0000,69.8134,3.2485,1.000000,0.000000,1,75.000000
2482,502.7994,122.0000,69.8134,3.2570,1.000000,0.000000,1,75.000000
2483,503.1057,123.0000,69.8134,3.2651,1.000000,0.000000,1,75.000000
2484,503.4112,124.0000,69.8134,3.2727,1.000000,0.000000,1,75.000000
2485,503.7161,125.0000,69.8134,3.2799,1.000000,0.000000,1,75.000000
2486,504.0204,126.0000,69.8134,3.2866,1.000000,0.000000,1,75.000000
2487,504.3241,127.0000,69.8134,3.2928,1.000000,0.000000,1,75.000000
2488,504.6273,128.0000,69.8134,3.2986,1.000000,0.000000,1,75.000000
2489,504.9299,129.0000,69.8134,3.3039,1.000000,0.000000,1,75.000000
2490,505.2322,130.0000,69.8134,3.3088,1.000000,0.000000,1,75.000000
2491,505.5340,131.0000,69.8134,3.3131,1.000000,0.000000,1,75.000000
2492,505.8355,132.0000,69.8134,3.3171,1.000000,0.000000,1,75.000000
2493,506.1366,133.0000,69.8134,3.3205,1.000000,0.000000,1,75.000000
2494,506.4375,134.0000,69.8134,3.3235,1.000000,0.000000,1,75.000000
2495,506.7382,135.0000,69.8134,3.3260,1.000000,0.000000,1,75.000000
2496,507.0386,136.0000,69.8134,3.3280,1.000000,0.000000,1,75.000000
2497,507.3390,137.0000,69.8134,3.3297,1.000000,0.000000,1,75.000000
